Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Tutor Response Type	Level (Domain)	ProblemName	Step Name	Selection	Action	Input	Feedback Text	Outcome
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:45.203	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-3_plus_4-9	41	JCommTable6.R0C0	UpdateTextArea	7	Please enter '7' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:45.209	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-3_plus_4-9	41	JCommTable6.R0C0	UpdateTextArea	7		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:46.950	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-3_plus_4-9	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:48.812	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-3_plus_4-9	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:53.137	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-3_plus_4-9	43	done	ButtonPressed	-1	You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:53.142	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-3_plus_4-9	43	done	ButtonPressed	-1		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:54.365	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	1	JCommTable4.R1C0	UpdateTextArea	20	I'm sorry, but you are not done yet. Please continue working.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:59.447	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-5	1	JCommTable4.R1C0	UpdateTextArea	20	Please enter '20' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:15:59.484	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	1	JCommTable4.R1C0	UpdateTextArea	20		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:00.499	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	5	JCommTable4.R0C0	UpdateTextArea	5	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:03.415	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	5	JCommTable4.R0C0	UpdateTextArea	5	I'm sorry, but you are not done yet. Please continue working.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:09.340	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-5	5	JCommTable4.R0C0	UpdateTextArea	5	Please enter '5' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:09.366	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	5	JCommTable4.R0C0	UpdateTextArea	5		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:10.316	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	11	JCommTable5.R1C0	UpdateTextArea	20	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:13.203	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	11	JCommTable5.R1C0	UpdateTextArea	20	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:18.635	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	11	JCommTable5.R1C0	UpdateTextArea	20	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:19.930	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-5	11	JCommTable5.R1C0	UpdateTextArea	20	Please enter '20' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:19.939	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	11	JCommTable5.R1C0	UpdateTextArea	20		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:22.193	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	23	JCommTable5.R0C0	UpdateTextArea	8		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:28.765	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-5	23	JCommTable5.R0C0	UpdateTextArea	8	Please enter '8' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:28.775	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	23	JCommTable5.R0C0	UpdateTextArea	8		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:29.754	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	29	JCommTable6.R1C0	UpdateTextArea	20	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:33.254	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	29	JCommTable6.R1C0	UpdateTextArea	20	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:40.577	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-5	29	JCommTable6.R1C0	UpdateTextArea	20	Please enter '20' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:40.586	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	29	JCommTable6.R1C0	UpdateTextArea	20		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:47.930	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-5	41	JCommTable6.R0C0	UpdateTextArea	13	Please enter '13' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:47.938	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	41	JCommTable6.R0C0	UpdateTextArea	13		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:48.945	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:56.997	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-5	43	done	ButtonPressed	-1	You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:16:57.300	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-5	43	done	ButtonPressed	-1		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:01.240	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	1	JCommTable4.R1C0	UpdateTextArea	12	I'm sorry, but you are not done yet. Please continue working.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:04.599	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	1	JCommTable4.R1C0	UpdateTextArea	12		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:13.630	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-6	1	JCommTable4.R1C0	UpdateTextArea	12	Please enter '12' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:13.105	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	1	JCommTable4.R1C0	UpdateTextArea	12		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:14.129	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	5	JCommTable4.R0C0	UpdateTextArea	3	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:23.222	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-6	5	JCommTable4.R0C0	UpdateTextArea	3	Please enter '3' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:23.234	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	5	JCommTable4.R0C0	UpdateTextArea	3		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:26.766	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	11	JCommTable5.R1C0	UpdateTextArea	12	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:30.330	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	11	JCommTable5.R1C0	UpdateTextArea	12	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:39.663	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-6	11	JCommTable5.R1C0	UpdateTextArea	12	Please enter '12' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:39.676	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	11	JCommTable5.R1C0	UpdateTextArea	12		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:43.134	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	23	JCommTable5.R0C0	UpdateTextArea	4		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:49.832	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	23	JCommTable5.R0C0	UpdateTextArea	4	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:17:55.200	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	23	JCommTable5.R0C0	UpdateTextArea	4		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:18:04.908	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	23	JCommTable5.R0C0	UpdateTextArea	4	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:18:13.855	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	23	JCommTable5.R0C0	UpdateTextArea	4	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:18:30.911	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-6	23	JCommTable5.R0C0	UpdateTextArea	4	Please enter '4' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:18:30.935	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	23	JCommTable5.R0C0	UpdateTextArea	4		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:18:48.210	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-6	29	JCommTable6.R1C0	UpdateTextArea	12	Please enter '12' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:18:48.233	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	29	JCommTable6.R1C0	UpdateTextArea	12		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:00.443	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	41	JCommTable6.R0C0	UpdateTextArea	7	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:17.133	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-6	41	JCommTable6.R0C0	UpdateTextArea	7	Please enter '7' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:17.141	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	41	JCommTable6.R0C0	UpdateTextArea	7		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:20.754	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:24.296	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:40.886	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-6	43	done	ButtonPressed	-1	You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:40.893	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-6	43	done	ButtonPressed	-1		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:19:44.242	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	1	JCommTable4.R1C0	UpdateTextArea	28	I'm sorry, but you are not done yet. Please continue working.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:00.935	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-7	1	JCommTable4.R1C0	UpdateTextArea	28	Please enter '28' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:00.989	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	1	JCommTable4.R1C0	UpdateTextArea	28		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:02.800	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	5	JCommTable4.R0C0	UpdateTextArea	7	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:05.662	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	5	JCommTable4.R0C0	UpdateTextArea	7	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:23.998	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-7	5	JCommTable4.R0C0	UpdateTextArea	7	Please enter '7' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:24.170	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	5	JCommTable4.R0C0	UpdateTextArea	7		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:27.448	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	11	JCommTable5.R1C0	UpdateTextArea	28		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:32.519	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	11	JCommTable5.R1C0	UpdateTextArea	28		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:38.470	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	11	JCommTable5.R1C0	UpdateTextArea	28		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:20:47.692	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	11	JCommTable5.R1C0	UpdateTextArea	28	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:21:10.721	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-7	11	JCommTable5.R1C0	UpdateTextArea	28	Please enter '28' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:21:10.739	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	11	JCommTable5.R1C0	UpdateTextArea	28		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:21:14.180	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	23	JCommTable5.R0C0	UpdateTextArea	8		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:21:38.662	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-7	23	JCommTable5.R0C0	UpdateTextArea	8	Please enter '8' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:21:38.682	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	23	JCommTable5.R0C0	UpdateTextArea	8		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:00.822	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-7	29	JCommTable6.R1C0	UpdateTextArea	28	Please enter '28' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:00.845	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	29	JCommTable6.R1C0	UpdateTextArea	28		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:23.600	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-7	41	JCommTable6.R0C0	UpdateTextArea	15	Please enter '15' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:23.250	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	41	JCommTable6.R0C0	UpdateTextArea	15		CORRECT
