
KC Values for Field model
KC Name	Number of Unique Steps	Number of Observations	Intercept (logit)	Intercept (probability)	Slope
AD check_convert	14	1140	-0.669761074581054	0.3385503422596861	1.1737626161608203
AD den3	14	1140	-0.9071114679689359	0.28759128372631926	0.4829468231953955
AD den4	14	1140	-0.7199058560590769	0.3274137144067413	0.35103181253458066
AD den5	14	1141	-2.9642266213888853	0.04906841265391172	0.34137555103912265
AD done	14	1161	-3.2007571374186328	0.03913724031568149	0.3380893465458484
AD num3	14	1140	-1.2993336441823837	0.21427718491060116	0.4843025727425476
AD num4	14	1140	-2.411548519624702	0.0822962926599405	0.43073648596884884
AD num5	14	1142	-2.923663848359832	0.050996095190389175	0.3186961022474161
AS den5	10	969	0.32074268212192797	0.5795052388023199	0.2925759439712558
AS done	10	981	-0.4887970969348928	0.38017698179123094	0.39227657356588974
AS num5	10	968	-1.5894585601279296	0.16946008736671353	0.7287767862592496
M den5	24	2285	-0.06254202087336974	0.48436958931785895	0.2412369443605429
M done	24	2288	-0.14098132141475303	0.4648129310814432	0.2896636247737942
M num5	24	2285	-0.4578157092816978	0.38750412607341406	0.3973818239509653

Student Values for Field model
A student intercept value of "N/A" means the student did not perform any steps associated with any of the KCs in the selected KC model.
Anon Student Id	Intercept
Stu_499cbc12-3ff0-bb26-f094-77a49457417d	-0.227800359747158
Stu_4a4f6c6f-8dd0-fe13-e7a1-b527850c5c32	-0.006090375431216956
Stu_4d356653-a8bd-05f4-f2c9-67d091a5572e	0.32380833863073083
Stu_4d7ee564-3086-237c-ce5d-7f01810ca578	0.5735417739689407
Stu_4f32dde0-3289-e377-96dc-851e1faa8cd5	0.36872130629904387
Stu_4f4f3463-3b8c-3b29-ee8a-190458a95cfa	-0.20652762521197518
Stu_50781496-eba0-5df5-3c7a-4e8b00a3612e	-0.3778462151785398
Stu_5e555ce5-9384-92cd-d64c-13f84d89a724	0.19208698488087564
Stu_668e41f7-2587-38f9-9692-0672a4149123	-0.3160078324729766
Stu_6cf84ef0-8143-52a3-0a26-66c23c6ff91f	-0.23318322132509678
Stu_6e92fe04-d1ac-3c06-daf1-b05df68f0a52	-0.39576256278640415
Stu_6f807ba5-64e2-d548-f84e-1995b8437506	0.5359348711055468
Stu_705e3492-48e9-999a-dd8c-dede0dd19158	-0.2988445790180697
Stu_73d8d9e1-5a98-73ba-47a2-7ef1e39e5410	0.23625257546233847
Stu_774255a8-3225-0b8a-28e3-b12d31dd2f97	-0.4544455977175572
Stu_7bca8596-52dc-d793-0d83-6a5a9d2ea030	-0.44006293282309883
Stu_7d68c8d8-73ac-7d69-efca-52baa0d10fb5	-0.20620491212577666
Stu_7e1b1c10-b3e3-84c0-fd4b-6545ab640f4d	0.14911282090104852
Stu_8216840d-c903-5746-4da3-fd14ea8f3f5b	0.22821870733178365
Stu_84f70a14-747e-3d4c-f8c8-b34125db1889	0.32366421644776117
Stu_853e73ba-7056-d6be-2b74-a7ba6df0290a	-0.10028659393852683
Stu_8a00eaf3-54cf-fb2d-1662-8b9bdb86cb46	-0.42464115321717144
Stu_8d05facf-ba92-003a-c320-c25a95d34897	-0.3558694904686037
Stu_8ecf0322-0afa-0178-e6d5-68b204684b7b	0.06444159243890812
Stu_8fd59866-a6dc-1046-2f4e-86d233ea0be8	-0.29079839607893904
Stu_91391320-413d-b38d-bda0-416a26b64d93	0.554052676575175
Stu_92c35bd5-93ea-bc41-a8a3-931011c7a569	-0.2513008308772902
Stu_9337dd11-2d86-b4b3-6445-19f967afa0de	-0.4521715933158103
Stu_97f49e76-b858-bfc3-29e8-15798ed72911	0.5344408160000009
Stu_99b315eb-e3b7-a0d1-e4f7-b9abdcf88fe1	-0.0039687467621710255
Stu_9c65fbe3-e8ff-609f-368c-33dd143f1855	-0.6559991478155013
Stu_9dda3418-1448-149b-8f36-d98e01b47940	0.0921539608022342
Stu_9e280a39-6fa7-db66-cd3c-b47a8562f36d	0.023574412259605316
Stu_9ea5fbc5-fdef-aaaa-a268-ee260f9874a2	-0.21947598420712136
Stu_a305d296-9a9f-4480-0a4e-3a168316d1cd	-0.714381361969798
Stu_a6ff10db-aec1-5ab3-1099-7cdbfde42ed2	-0.18060341248504921
Stu_a7543ea0-87a2-74d4-d294-ac4aec333fc6	0.10657032626682826
Stu_a92ef8e5-e243-1889-1204-ec526eb5b07a	0.038044123303764
Stu_aa6afaa5-e92f-2b40-fa85-47827a6e39d7	0.38347793755052634
Stu_ab210273-2b1a-9fa6-904c-8ab8542a843c	1.565042462877575
Stu_ae251f8c-0617-ebb1-7027-bd91bf2dac14	-0.5080410972380837
Stu_b4f4d9af-39a1-1bc3-189e-938ec7cbb8e3	0.5042438767332551
Stu_b5094beb-c1bc-41ac-1644-43d667e0f600	0.23551418486531997
Stu_b631a33a-bbdf-7039-28e5-9f3acb099272	0.0813552096206988
Stu_b6371ce3-d398-eef7-4256-c8fa07880830	0.4672650139435307
Stu_b766e05b-d851-4936-7781-5816d89edaf6	0.5540525978289338
Stu_bab5d086-ca06-17f9-2d20-08bbead3b2d3	0.14911253539782413
Stu_c05ab418-d8e1-b482-494f-850b6a050cae	-0.059658726884493765
Stu_c22b1b74-0416-27c5-b214-ecaa4302dc57	-0.0807776959146232
Stu_c3d2e269-d7e4-889f-d392-b4c521fa23ff	0.20260571978060518
Stu_c4498bf8-110c-61a3-5759-c7aa28cf71b9	0.16647312262818648
Stu_c4aeef71-6206-28e5-8dfe-01134d72bfba	0.25010356805273604
Stu_c5f2b086-3701-8c0d-9de2-c3e2cc05da05	0.3232365927012111
Stu_c7c84f43-ec87-361e-f436-2ace03092c38	0.19208702213963086
Stu_c9816bb7-e639-5a58-393d-3df6e74bf2b1	0.33383572047263166
Stu_cbf0843d-86c5-ba65-d303-c90e9804d399	-0.20620709642824994
Stu_cf2de207-05c9-4a78-91e0-abb732b7c39c	-0.042998043428852446
Stu_cf59fa54-24d4-b890-1412-293da982adb7	-0.37515045282216003
Stu_d30045f9-66fb-7b09-4eb3-810f3d425f95	0.5424059031746115
Stu_d5b6e633-0fc8-0cce-9879-dca65baf5603	-0.264388139339507
Stu_d6c1d7e9-fc59-046c-1e99-77f863d2b9c0	1.7710254476740266
Stu_d96378ae-2459-70a4-9ad3-fef6d95e2d72	-0.4338654536573924
Stu_db148f0a-9feb-5930-519c-ab61a37759f2	-0.018645741867710494
Stu_db274f69-2a87-9beb-b3a8-b0d0bf21d528	0.040125403589437496
Stu_df5d5711-40f9-70d7-527f-ba86cfca5519	0.1948426565043784
Stu_e7a61f4d-fadf-717b-41c9-70bde52abbbf	-0.2630990310742392
Stu_e802fe78-8287-4e91-bd26-d102402a6188	-0.08372506143831775
Stu_e91cdfcb-1960-bdb6-ced9-f77062aea045	-0.01864697110498082
Stu_e9f163a3-35a9-9cd4-2b0c-ad168f449ef8	-0.5443397226829748
Stu_ea924ee2-6633-e0ad-c2b2-6d12b38dd184	-0.2597109503758955
Stu_eae09e17-b25f-7f52-ffdf-afe7c7fb3c8e	-0.3116298820538447
Stu_ec190cb5-ad47-28a1-b211-72a4ca2d035a	0.6019440451815992
Stu_ed5cd2e7-c28b-8383-f98d-e81dafff117b	-0.4528636743027638
Stu_efbf011e-08b0-a985-b4ba-dba56b7e4967	0.5416194215770739
Stu_f2f8c112-ea94-c6e8-ab28-3753aeb62fd7	-0.06136963718383142
Stu_f31dbe29-05e5-0464-49b5-daa73c00ab2e	-0.2579741925638314
Stu_f45dfba8-cc4c-5d0f-8005-5962af130f80	-0.564231702018057
Stu_f530d9fa-d31d-1ce2-29f5-916ecba58b2d	0.1730025888273553
Stu_f627b384-b63c-d9d4-db1f-aea4d33e1079	0.1442226763017971
Stu_f75e6051-c0f0-55f4-f435-700a6fed12e2	0.3052257534864766
Stu_f811af8e-d664-2362-efec-1f62c92c5540	-0.0186458839710011
Stu_facc4b54-4d92-067d-840a-2170746b7331	-0.6324128969752282
Stu_fc0775ab-24ec-dccd-072b-a5ab04b4f2d0	-0.1712069830085083
Stu_fc904f7c-0654-a7b0-6bcd-e02c9cb054b8	-0.41471304363371136
